id,text,label
15673,Located & ordered a new cooker today. Feel I`ve got a real bargain from http://www.laskys.com  ï¿½80 cheaper than the place I almost used.,POS
15674,"The app is really great and don't even need the paid version. Unlike what people said, I found it quite easy to set up. I wish the ""custom repeat"" had option to choose which day of the week and not the frequency of days, as my schedule varies (schema as : 4 days A followed by 3 days B). I really love the widget option also. I just downloaded it but if I keep using it then I will consider buying the pro version to support the creators.",POS
15675, some great stuff on website today,POS
15676,I`m miserable with my boredom.,NEG
15677,Finally Ubuntu 9.04 arrived as a disc,NEU
15678,"excited about CWPM tomorrow.. only one member is going but still , its a good start",POS
15679,Havnt gotten any in months  my ex seems into dating but there isn`t that spark anymore  still in love with loser who left me,NEG
15680, YAY! I can`t wait to read it.,POS
15681,It does a beautiful job at helping you use their app through their website and other tutorials. It makes you soooo much more likely to stick to using it than other apps.,POS
15682,I paid for the premium app and still get mashed to do a review,NEU
15683,Hanging with  for the weekend,NEU
15684," Yeh I suppose, but its not the same you know? To me Henry isn`t really a gunner any more",NEU
15685,"bout to watch notorious cause that`s how i`m feelin now. wish i could eat something, but i can`t.  surgery tomorrow. no food til saturday",NEG
15686,_marris I know. I`ll have to get some soon,NEU
15687,Thai food with Natalie. She loves this stuff. That makes me smile.,POS
15688,A good visual representation of what I do on a particular day.,POS
15689,"Going to i don`t know where with taylor,dolton,jacob, chris and my sister.",NEU
15690,"Whoa, I didn`t mean to sleep for more than an hour",NEU
15691,Does the basics clearly and easily. I particularly like that it allows you to sort completed tasks in alphabetical order (some other apps don't),POS
15692,too much sulking over being single going on tonight on tumblr - gru3some: I am here to save the day.  http://tumblr.com/xd51qx88b,NEU
15693,"really cant be bothered going to work tonigh, its too nice to be stuck inside",POS
15694,A beautiful song for anyone that could use a pick me up tonight  ? http://blip.fm/~5ynxo,POS
15695," oh, a really good 1 dude, thx... added",POS
15696, I`m going big weekend  cant wait to see u! x,POS
15697,"  what can i say, i am a creatur of night, hmm, should be dne soon",NEU
15698,#Volvicchallenge Tesco dropped off my 14 bottles today  Props for doing so on a Bank Holiday,NEU
15699,so wanted to go to the Basshunter concert tonight.  so so so wanted to.,POS
15700,_xo Today yeah,NEU
15701,"Bug: message cannot be displayed on app! Android 9, nokia 6.1 plus",NEU
15702,"Went to the hairdresser today, she cutted my hair off  I loved my long hair! Dad said he couldn`t even see I got a haircut! LAAAME",NEU
15703,"I can still use all my apps when I'm using this app. It just gives me a notification to go back to the app, before if I opened Instagram for example it would redirect me to the Forest app but it doesn't do that anymore, therefore the app is useless in my opinion",NEG
15704,"I really want to use this app, but on my Galaxy S10, the first 2 of the 3 slides in the introduction before logging in, are blank. The character visuals on the character customization are invisible, and on the settings menu, I scroll down and the options start to overlap each other (hard to describe). I will consider reinstalling after the graphical issues are fixed because it seems like a great app, but currently it's unusable for me.",NEG
15705,"The app has been great on desktop and decent on the phone. Performance of the Android app is noticeably worse than iOS though, especially on start up.",NEU
15706,today is a busy day. exhausting!,NEG
15707, oh mannn i`m gonna be there tomorroww,NEU
15708,Oh joy its gong to be a long weekebd... Yipee :*Â¡,POS
15709,Scary guy on colbert...,NEG
15710,The website works but the app is blank.,NEG
15711," Yep, exactly   And I`m really sad about this tour...I know I`m gonna cry at my last M&G....",NEG
15712,white-water rafting in the tripics,NEU
15713,"Today is my first real mothers day with my son actually here  he wasn`t born yet last year , can`t wait to hug him when I get home",POS
15714, just got home lng.,NEU
15715,"Not a bad app pretty good, got a few things organized with it.",NEU
15716,"  aaah k..am like a fan incarnated,so kinda like a mutant. till date, Ghalib has never *yet* left my questions unanswered",NEU
15717," aww you are so helpful  we getting sweepy here, sis says we can have whipped cream before bed , i save u some",POS
15718,Oh my ex / room mate is moving out today,NEU
15719, Catt i TOTALLY love your default picture! You seem like such a fun mom!,POS
15720,this is gonna sound really sad & depressing but I really really miss my uncle Sam,NEG
15721,Doin the **** Thing Here at the Crib..Bout to Watch Star Trek... Yup,NEU
15722," Welcome to Glasgow Felix, sorry I cant be there tonight",NEG
15723,"Reminder sometime not working, so i must restart the reminder. Please fix it",NEU
15724,it is helpful.,POS
15725,its about to storm..soo much 4 goin out  ..ill just play on the net for awhile,NEU
15726,Greatly designed,POS
15727,Wild Oats Pinot Grigio = v easy to drink,POS
15728,at work  closing files,NEU
15729, Oh! Good idea about putting them on ice cream,POS
15730,Awesome night ahead: BAD v Rat City! Most of my favorite skaters on one track  #fb,POS
15731, yummy curry  save me some please lol,POS
15732,Just found out that Mad Men season 3 is delayed until August.,NEU
15733,cant decide on wht i wanna do with the rest of my day...i think i may go bk 2 sleep  woe is me! uugghh! lol,NEU
15734,throat infection coming on strong I think  I can taste blood :S,NEG
15735,"Still no reply from  about my SimFinger problem  So no iRape parody video until I get a response, sorry guys",NEG
15736, i love everrything from breadtalk  i would eat the whole place if i could,POS
15737, Might be a while before I get around to it. Not sure if I will make it flat out in HTML or through WordPress. .. Fun fun fun,POS
15738,my love makes me sooo happy,POS
15739, OMG that`s right HAHAHA I`m Stupid,NEG
15740,    GRR! my stupid meebo is disconnecting me every 5 seconds,NEG
15741,Better than most. User friendly.,POS
15742,"Well thats me for the day, watching Panthers tonight beat the Saints (fingers crossed) cause there are no QLD teams playing this round",NEU
15743, I checked.  We didn`t win,NEU
15744, omgsh i know  i`m dealing with that rite now. its no fun!,NEG
15745, I think they are disgusting,NEG
15746,"Very nice working space, but the display of things can be a bit nicer.",POS
15747,Excited for enfest yaaaay,POS
15748," aha i bet they are cute,should we wear our nu **at  the same time so  i cn show you mine,u cn show me yours",POS
15749, Search for 'Asos coupons' in Google  Plenty to choose from,NEU
15750,Just tested the pro version. Needs to be more stable. Sometimes my work starts at 12 am?? And it doesn't sync with my google calendar. Widget needs to be fine tuned. Not quite satisfied so 3 stars.,NEU
15751,i gots a summer job,NEU
15752,"Why is the timer not working anymore??? Worse, after the update nothing appears but a black screen. I've been using this for a few months already and this suddenly happens . Sad that I'm even on a Pro Account and I can't make the most out of it. So disappointing. :(",NEG
15753,At walmart playing hide and seek.,NEU
15754,I hate hiccups,NEG
15755,just realized tonight`s Drake,NEU
15756,Stupid storm. No river for us tonight,NEG
15757,But of a downgrade from wunderlist. Please add a button to create a task from the main screen,NEU
15758,How to Track Iran with Social Media: http://bit.ly/2BoqU,NEU
15759,Watchin Hollyoaks...poor Justin!,NEG
15760,@accannis @edog1203 Great Stanford course. Thanks for making it available to the public! Really helpful and informative for starting off!,POS
15761,If I smile at you will you follow me please lol,POS
15762,Bruno arghhhh i cant wait,NEG
15763, I work tomorrow,NEU
15764,"brother`s back!! && i found this really small dead bird on my deck  so sad, i basically cried.",NEG
15765,"ugh my head, when will all the headaches stop. anyways, i love my life right now, i couldn`t ask for anything more. i love being happy",POS
15766, ill check that out,NEU
15767, haha thanks  its for history and its on how the invention of television has influence america lol,POS
15768, well wassup than dont be scurred now! lol you`d probably like it if it came to biting!,NEU
15769,just got my BMTH concert tickets  ? youknowimsofreshtilldeath?,NEU
15770,"_jodie Um, I was thrown from `s van yesterday and had to be taken to the ER",NEU
15771,Wait...I thought it was 9:50? Don`t we have till 10?   #sigjeans,NEU
15772,Gotta a lot of work knocked out on the project but there`s one feature that just refuses to work right. Can`t release next version until,NEU
15773," I`m not going, sadly.  Maybe next year, eh?",NEG
15774,"its a beautiful app. i loved it. just one suggestion when someone calls on whatsapp, the tree withers.",POS
15775," She`s unassuming and unpretentious. She`s just, as. I suppose that`s why she`s so endearing--because we can relate to her",POS
15776,meditating on my plans for the weekend...gotta work saturday...,NEU
15777,"I wish I could use whitelist for free, because I live in Iran and can't pay for it",NEU
15778,I had fries and an ariZona at 1130 and that`s the only thing I ate today.  feeeeeed meeeeee,NEG
15779,eating ice cream and then getting ready for graduation.,NEU
15780,"ah! A clean house...finally, so nice",POS
15781,"It was a great app until they ruined the widgets. I pay for premium membership which is supposed to include priority support, and yet their customer service is ignoring my requests for help. UPDATE: yes, customer support responded, but they didn't solve any of my issues! These devs are great at not listening to their customers. I've switched to a different task app and I'm much happier (Tasks by Stephen Nottage, check it out!)",NEG
15782,wow its only 9:30,NEU
15783, ...you are kickable.,NEU
15784,"I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012",NEG
15785,"Every time it rains, I see at least 1 ambulance",NEG
15786,"Ok, sending me messages asking to set my blog live won`t work (linked to my developing website)! Take a tip from  and be patient!",NEU
15787,"3,144 words later, it`s bedtime",NEU
15788,It`s good to be home,POS
15789,"OMG, it`s JULY`S LAST DAY!  @ Muchachomalo",NEU
15790,just got home from the last day of school.  graduation tomorrow.,NEU
15791," Yep they are open, it`s Sunday hours tho",NEU
15792,"Powerful and simple. The only thing missing is integration with Google calendar, which I used for years, and I do not see any option to migrate either. So, no backward search for the events, calendar sharing and other integrations. Well, task and project-wise, this is a powerhouse! Much more simple and well designed than Google Keep I've been using for years.",POS
15793, !! WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS! http://bit.ly/r6RfC,NEU
15794, yeah it is I feel sad tho.,NEG
15795,App is great! Can set timed reminders to keep going. I like the visual encouragement that this provides for me with trying to stay on track!,POS
15796," We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off",POS
15797,Bank holiday in London! woohoo,NEU
15798,"I am a Wunderlist native. I do like this move except for one simple thing (as if now), I wish items were added at the top instead of the bottom. I realize I can sort, but I put some lists in a specific order for a reason.",POS
15799,"It's a good app and being able to route alerts through different sound channels is a great idea. I've found a bug though and couldn't find a way to contact you about it besides here: It's daylight savings today and while timetune has the correct time, for some reason it has pushed forward all my events by one hour. So an event which says it is happening at 6:30 is now on my timeline as 7:30. Hopefully its just for today.",POS
15800,"I really like this app..and helped a lot on mobile usage..but after unlocking 3 or 4 tree species, the app wont open ...the same happened after installing the second time",NEG
15801,"may,1st success for lucas first police contact after neighborhood cruising with eggs, cream, bumf, shaving foam. love my son he`s a hero",POS
15802,Was able to get every thing done that I needed in a short simple manner thanks it worked for me!,POS
15803," hmmm, I thought u were sleeping!! Too bad I can`t see those videos until tomorrow night.",NEG
15804,good app,NEU
15805, can we please?,POS
15806, sti`s doin` just fine  how bout you?,POS
15807,"I really like the app, but I would enjoy it more if there was the ability to manually order tasks through simple drag and drop like in LifeRPG. Also, if there was a quicker way to edit like in Life RPG that would be great. I would be willing to pay as a way of supporting you guys, but right now LifeRPG is more practical and they'll get my money until you catch up. Love the decreasing skills btw :)",NEU
15808,Dancing was alright todayy still doing Jai Ho!!,POS
15809,It's a great app. I use it when I'm trying to study and it helped me a lot but whenever I want to search something from Google I can't. Please don't get me wrong. Giving 4 stars,POS
15810,i dyed my hair back to super black again!,NEU
15811,used it once and cant use it again cus it crashes,NEG
15812,Hey there! It`s a glorious morning! Monday`s animation mode: ON!,POS
15813,The app is making me sign in to an account but won't  let me sign in. Frustrated!,NEU
15814,  morning,NEU
15815,On a day like today. I am thankful for my mom`s teaching (proverbs 6:20-23) and thankful that she`s on twitter too! Love you ,POS
15816,ERRG I cant believe that i am not working at all next week i think its time to move on from Chick fil A,NEG
15817,Great app👌🏿👌🏿👌🏿,NEU
15818,I am a paid subscriber. I love the to do list. The calendar is limited and leaves much to be desired for me. But I didn't get it for the calendar. Much better alternatives on that front.,NEU
15819,"I love the idea of this app. Unfortunately, it is not super user friendly. I've been using it for over a month and it is not very obvious how to complete quests or anything else. (and yes, I have gone through the FAQs) I finally figured out how to hatch eggs, but that's all. It's a pretty clunky app as a ""game"" but it does a pretty good job of keeping me accountable for things. That's the only reason I haven't deleted it. As a ""Gamify your life"" app, I'm not convinced. Hopefully it improves!",NEG
15820,going to jack`s tribute match today,NEU
15821,http://twitpic.com/4wk9i - I should really try a different pose some time.,NEU
15822, I did wake up but i appear to have missed you by not much!,NEG
15823,ohay clean teeth,POS
15824,Its a good app but it stopped working on my phone and i have already paid the amount what to do ?,NEU
15825,At my cousins wake,NEU
15826,Cannot sync with google task,NEU
15827,"The perfect marriage of pen & pixel. If you love the features and visuals of a paper planner but stink at keeping up with it, this is for you. It allows me to: -sync to my Google calendars, & color code -switch an event from one Google calendar to another which even Google calendar won't let me do -look at my schedule as a single day, week, or month without having to put items in 3 different places -set and write down goals -track water & meal plan -make lists -check off tasks",POS
15828,I wanted to see the story on ACORN tonight on Glen Beck but I missed it,NEG
15829,it`s gloomy outside,NEG
15830,"New Star Trek movie = Awesomeness. Unnecessary brief underwear scene (pun intended) but besides that, just awesomeness.  #startrek",POS
15831,"PLEASE add the option of automatically adding tasks to the top instead of forcing them to the bottom. That's the only thing stopping me from switching over from Wunderlist. Edit: I just heard you're killing off Wunderlist for good in May of 2020. I know I'm just one person, but I'll be jumping ship if such a simple improvement isn't made. Edit again: 3/27, and you did an update. But why in the world would you give iOS the ""add tasks to the top"" feature but NOT Android? Come on, please??",NEG
15832,"Ugh, I feel like ****-- gonna call out of my classes today  hope it doesnt affect my grade",NEU
15833," Awww man that does suck big time  But look at it this way, it gives you something to look forward too, a nice long ride",POS
15834,THiNKiNG 0f HiM  <3,NEU
15835,The 4th image from the beginning has a time difference in the phone time and the edited time.. can change it Apart from that.. the app is just great and loved it 😁✌,POS
15836,Stopped,NEG
15837,This sars has really got me down.,NEG
15838,The app doesn't really look like the screenshots. It's also quite outdated in design. If you don't mind paying for it then it gets the job done.,NEG
15839,"in the words of liana corber: Moreover, WIAIH was a humbling experience... i surprisingly had a decent night",POS
15840,_Rose   *follows back*,NEU
15841, i like the optimism,POS
15842,Ow. Sunburn hurts!,NEG
15843,"Rachel Allens date bars, so easy to make   http://twitpic.com/4jas7",POS
15844,"I love that all my calendars are integrated in one spot, work, school, kids, small business. its pretty, functional, tracks meals, to dos and water intake. I'm thrilled to have something pretty to add joy to my day. Thanks Beta Team!",POS
15845,Trying to get this swimmer`s ear to go away!!,NEU
15846,Did anyone go photographing today? I managed to get a few macro shots of some flowers that were blooming,NEU
15847," Yeah, but George says something with his words. Otherwise its just..... jiberish junk... love, joy,happy ahh see how nice",POS
15848,"Uuu, am din nou PR 4. Yeey, my epenis is now bigger! ... ... ...",NEU
15849,"1. Кривой и неработающий экспорт и импорт. 2. Нельзя удалить базовые навыки, заданий и характеристики. 3. Нельзя удалять сразу несколько навыков, заданий и характеристик. 4. Кнопка отчислить данные не удаляет всё, а только откатывает к базовым. Спустя пару месяцев снова установил приложение. Загрузил с автосохронерия данных - загрузилось всё базовое и с диска тоже самое (настройки тоже). Проверял после установки изменяя данные и сохраняя их потом. Итог: после загрузки зброс к базовым.",NEU
15850," ease of use, better camera, syncs w/iTunes, smaller (I looked at Storm), more eye-appealing & not clunky. -just a few!",NEU
15851,Aparantly it`s #starwarsday so enjoy  don`t quite know what your Kent to do but be happy anywho!,NEU
15852,. you left me first .. and left your bed here for me to look at,NEU
15853,Listening to Someday We`ll Know... It`s raining!!!!,NEU
15854,Allergies suck ducks nuts.     <=====8=====>,NEG
15855,"*sigh* my  USB died on my this afternoon. R.I.P, you will be missed! I hadn`t even had the chance to parade you around yet",NEG
15856,"Feels really sick. Just puked my guts out.    help, please.",NEG
15857,"My heads spinning from math, started to dream in formulas. NOT good.",NEG
15858, why isnt everyone with you?,NEU
15859, Kisses! or its screwed. i`ll be a raggy old cat woman ha i`m pretty sure of it,NEG
15860,Why do I always have a headache?,NEG
15861,Only get about half of the reminders,NEG
15862,_ When they don`t pop well. I feel lousier after playing those.,NEG
15863,"Not competent at scheduling. Recurring tasks are automatically ""completed"" if not checked by the scheduled time. There is no way to know if you missed it. The interface is pleasant though.",NEG
15864, But it was worth it  ****.,POS
15865,"Pretty amazing weekend so far  but its bedtime ,, I`m exhausted ! Mothers day tomorrow  nighty night",NEU
15866,"Ugh, my internet was down!",NEG
15867, You`re cycling tho` that`s good. Healthy eating  Healthy and eating are a contradiction in terms.,POS
15868, i cant believe you are closing 2moro and ive never had a chance to see the show  Good luck to everyone - you are all stars!,NEU
15869,Not in front of the tv  wats the score an inning??,NEU
15870,As per expected,POS
15871,   Thanks so much!,POS
15872,"i HATE when i see pregnant women smokinggg!!!! its sooo irresponsible n selfish! its saaad. ultimately, the baby is the one who suffers.",NEG
15873,"the whole app is based on the system calendar app..when adding, showing... tasks..use APIs but personnalize the design..",NEG
15874,"...wait, I lied.",NEG
15875, 72-65 Cavs! The score is and was! LOL,NEU
15876, Check this video out -- ScriptGirl Report 05.08.09 http://bit.ly/hclXP ... I can officially now survive the weekend,NEU
15877,Tried Nokia`s Ovi music store: 'Nokia Music does not currently support the Mozilla Firefox (Mac OS X) browser on your operating system',NEU
15878,got a lot of shopping done today...really excited bout my new travel journal! Going to go to sleep watching a movie with my cousins,POS
15879,Just watched the 'Final Break' final prison break episode. It was great. Farewell Prison Break. You will be dearly missed.,NEU
15880,Happy moms day,POS
15881,http://tinyurl.com/ateltl <-- Rocksteady pt II,NEU
15882,The muse has me gripped firmly by the throat. Really enjoying my writing,POS
15883," hi my love! Im ok, just trying to get thru these finals, they`re going to be the DEATH of me. how are you",NEU
15884,"With discipline training apps, the market bet is on already diligent people to buy your app. With such a small margin of customers you cannot expect success from limiting customization options to microtransactions. Let alone subscriptions. Otherwise the app was decent. Good work! Credit where credit is due!",NEU
15885,The Nike Training Club (beta) iPhone app looks very interesting.,POS
15886, pooof .nirvana. Did that work?  http://myloc.me/tDl,NEU
15887,_Henrie haha i WISH i coudl meet you.. you should stop by seattle some time  home of the STARBUKS ;) I LOVE YOU DAVID!!,POS
15888,Now I feel sick.,NEG
15889,My stomach effing hurts. Sadly there`ll be no gym class this afternoon,NEG
15890,"Very good. I love that flagged emails appear as tasks in this app. I would love an option to bring all of the day before's task to today in one go, instead of having to add them back to ""My Day"" one by one. I love the, ""Planned tasks"" feature, too, so I can see all of the tasks with due dates assigned to them. Lists can be added for different contexts, subjects and people. I would prefer a few more options than, ""Today"" , ""Tomorrow "" and next week. This is a great app.",POS
15891, Well thatï¿½s disappointing to hear.,NEG
15892, seen him! he`s beautiful,POS
15893,I LOVE how it says what the task is!,POS
15894,Finally off work...long night.  Hangin with ,NEU
15895," I`m fine, I`ve just been trying to figure out the meaning behind this song, and I cant think of anything.  urlm.in/cnmt",POS
15896,"Come on all you lovely fans Number 14 in the Local pop Charts  Let launch an assault on the number 1 slot!!! www,reverbnation.com/suki ...",POS
15897,Sending blessings out to ,POS
15898, dude i am so sorry!!!!! I never got that number for you my fail  i just remembered,NEG
15899,Good app but faulty notifications. The notifications and reminders were working perfectly but they only work now if I open the app. By that point it's too late. I need the reminders to work to be effective. I purchased the full version.,NEU
15900,is a college graduate,NEU
15901, has a name label on his picture too.. i just hadnt added it in when i took this: http://www.twitpic.com/4hap4 picture..,NEU
15902,In about 2 hours from now i will find out how good the STAR TREK Film from J.J. really is. A Ticket costs 9 Euro and i hope its worth it,POS
15903,"Um app muito bom com várias atividades já prontas e com possibilidade de personalização de atividades. A única coisa ruim é a notificação. De você não estiver com o celular na mão ou muito perto de você, você provavelmente não vai ver a notificação (só coloco a vibração). Tirando isso é perfeito.",POS
15904,"I like this app but it's so buggy, it has a lot of ""throttling"" while using calendar sync, please fix this. A: I tried to log out and reconnect, this doesn't work. Calendar part is still buggy. The calendar only works well when I turn sync or calendar permission off, but I can't see calendar events in this case.",NEU
15905, Thats great,POS
15906," thanks for the recommendation!  I was not following, am now",POS
15907, I don`t think I`m going camping,NEG
15908, yup .. sad eh .. Betty man .. it should have been betty,NEG
15909, I know! D: I finally got my component cables for the PS2 in the other day and instead of playing P3:FES I played OoT.,POS
15910, leave Fraser alone,NEU
15911,_club wished I could have been there last night. Sounds like it was rocking! Can`t wait to see pix or vids,POS
15912,I like it. It's quite easy to use. Would it be possible to sync data between devices? That would be a lovely plus!,POS
15913,"Can you make the graph fully editable eg without importing from calendars? I want to be able to add stuff without it having to access my calendar",NEU
15914,The VP is gone...so why am I getting a headache?    Time to have some coffee and fight it off. #migraine #ohnoyoudidnt,NEG
15915,Hey don`t write yourself off yet. Little girl you`re in the middle of the ride,NEU
15916,Not excited of blowing out another candle today... [as when I was a kid!],NEG
15917,"I paid for this app, and it was a wonderful app, easy platform, customisable. BUT, there has been a recent addition of ads. All the time! For an app I have paid for I think this is disgusting. I response to you, no these aren't spam events linked to my phone. I uninstalled this app and used my original paid version of the called app and there are no ads. I was prompted to update to this version a while ago. I thought it was just an ad on from the paid version of business calendar I had.",NEG
15918,new project @ work,NEU
15919,i absolutly love kill bill vol. 1!!! I think lucy liu is sooo gorgeous!!!!,POS
15920,Just finished taking world geograhy final!!! I think I did bad!!!!,NEG
15921," if so, the TMobile G1 is the Hummer H1. I wish I had the battery life of an iPhone!",POS
15922, It means 'luv ya' in Zulu/Xhosa. Probably spelt it wrong lol. Can`t b creative 2day ...tired  so translated,NEU
15923,I am very pleased with this planner.  It synchronizes easily with my Google calendars and allows me to stay on my phone and computer with only one entry.  The free version does not include search and I have not found to make use of the various to do tabs as well schedule recurring events so I am going to try the paid version and see it meets the rest of my scheduling needs.,POS
15924," haha, nice pic  looks abit like my school",POS
15925,"It is an OK app as far as personal entries are concerned and the connected functions of name, time and place. Can not count on it to keep you informed about set Calender Events though as they are set default in 2014. Mothers Day was on the 8th; 2nd Sunday in May this year; not Wednesday the 11th. They can thank my wife for keeping me informed. It is a scheduling app and if the default events are wrong as well as uneditable how confusing will your scheduling be? Keep an accurate calendar handy.",NEU
15926, Thats soooo pretty. Mine havnt flowered for years,POS
15927,This app is great but the setting of the aims and the tasks takes a long period of time therefore it eats up your productivity,NEU
15928," It Was The Best Evar & My First,, You Didnt Awnser Any Of My Questions  xoxo",POS
15929,still no pool key. wth. it`s even hot out today.,NEG
15930,  ya i can never watch any of them :l,NEU
15931,Hoping that this will just heal on it`s own because anything I put on it just makes it worse. Owww,NEU
15932, are you in KL? I am  up for a drink?,NEU
15933,Good morning all! Its a fabulous morning here!,POS
15934,Was a great app...but could not login..since last month so...bye bye planner pro,NEG
15935, soooo jelous of you right now,NEG
15936,"Wow! Up, coffee in hand and already outside.  So peaceful on Sunday mornings.",POS
15937,Helpful to keep track of to do's and can set reminders at various times.,POS
15938,Wile installing on my Note 9 it imported / shows promptly each allready existing entry from each of my Calendars. But It does not import / synchronize any new entry ( via any calendar ). (  Within Android I already removed the app from being affected by the Battery saving-option ) ( 'Close the Demo' pop-up is not present ) Thank You very much for helping out because this way of visualization by merging Agenda and Clock-face is how my mind needs it (used it many years ago and never found it back again as a contemporary app. If only I get it to work..,NEU
15939,Best productivity app ever,POS
15940, New constructions poping up all over there now,NEU
15941,Just saw the new Night at the Museum movie...it was...okay...lol 7\10,NEU
15942, That comment was just to ..well you know...to not reply to it.,NEU
15943,"great app but waaay to complicated, deleted it and replaced with a different simpler app. interface looks cool though.",NEG
15944,"The big CONS to this app: DAILIES tab always shows all of my weekly duties, instead of the DAILY ones. I change this in the filter but once I reopen the app, it switches back to showing EVERYTHING. What's the point of a filter when the app doesn't save it? (Galaxy Note 8) Also, why is there no dark mode? My eyes are screaming at night.",NEU
15945,"_carter http://twitpic.com/3mdce - ONE ROAD, WHERE IS THE DESTINATION?",NEU
15946, because I couldn`t get the money to mikey in time.  trust me. It makes me sad too.,NEG
15947,Unable to give color to events. Only blue color is coming,NEU
15948, - redbull has the same amount of caffine in it as a cup of coffee. You`re theory is quashed Nicola,NEU
15949,happy mothers day. ekin sayang mak!!!,POS
15950,"The app is good but the differences between the premium and free version aren't mentioned at the beginning. It is also not possible to start using the app without the ""free trial period"" as far as I have seen. After the forced free trial period I now realize that the sync function which enables you to use pc and and. app simultaneously is indeed a premium function. This seems awful lot like the way Evernote took, I want to buy my apps because I appreciate the work, not because I'm forced into.",NEG
15951,"Sleeeep. Good day, nice night, comfy bed.",POS
15952,"_DinaSadik forensic mein kya hai! bas rat te jaao  and micro?havin a micro exam soon,the lab diagnosis of all d individual bacteria!",NEU
15953,"I like it, but I wish I could go to the days ahead and see everything planned instead of what is just at or ahead of the time right now. For example, it is 5pm right now, and I can only see what's happening after 5pm tomorrow.",POS
15954,_deadgirl :hard stare:,NEU
15955, sorry bout your cat !,NEG
15956,"Just got home, doing art all day.. i want to be in a film",NEU
15957,"This app worked well for a year. Had ads, but I was fine with that. The latest update made the ads much bigger, appearing in the task sidebar instead of banners at the top and bottom. I was annoyed but tolerated it. Then today I got a full screen video add that I couldn't close until it was through. That's too much. Deleted. Reply to reply: I know I can pay to get them removed but I don't want to support a company that pushes an update with full screen video ads you can't close.",NEG
15958,"As is typical for Microsoft, they took over a wonderful product in Wunderlist, screw it up, and jam it down the throat of their customers. The MS To Do List is harder to use than Wunderlist and lost some features that made it convenient to manage your tasks. I am convinced MS programmers must never use their own products.",NEG
15959," but its pretty at least, I think I need to catch some sleep soon though",POS
15960,"It's pretty nice all things considered, but I have found a few problems with it. mostly the fact that the notifications do not work and by that I mean no matter how many notify alarms I set, none of them go off. I've downloaded this app on several occasions in the past and I've had the same problems each time. The second is that the widget will (quite often) display that I have no tasks when I in fact have about seven on any given day. I'm not taking a star off because of the widget though.",POS
15961,The Hangover: That movie is gonna be hilarious. wish i could see it with the crew,POS
15962,Miss the newest version on Glade on Debian..,NEG
15963,going to see star trek with my babe  im actually excited about this hah,POS
15964, Ah  Not doing cbeebies epg by any chance are you hehe. need pinkyponk crash warnings ;-) Is your journey home long?,NEU
15965,Well it sounds like sum kids with matches lit sum grass on fire,NEU
15966,"Keep getting a pop up ""Re-authorisation failed"" even though my Google account is already authorised on my account",NEG
15967,_k_2k - Y!360 closing? get out!,NEG
15968, HAHA I LOVE THE WAY U PUT IT 'He lifts our feet off the ground spins us around and makes us crazier',POS
15969,"Sportsmens Warehouse finally got field points in, i can now use all my arrows.",NEU
15970," SUPER EXCITED. JUST BOUGHT MY TIX TO SEE HEY MONDAY ON 6/20. AGAIN.  ~SVETLANA J. DENVER,CO",POS
15971,Sturday night live,NEU
15972,"Good, Mazeed behtri lai ja sakti hai.",NEU
15973,"Is taking a moment to reflect...I want my annonymity back,FB!!!!  Is it safe to say anything about someone else to another friend again?",POS
15974,i`m soooooo sleeeeepy!!! the last day o` school was today....sniffle....,NEG
15975, I have no IPhone (poor credit!).    But I cannot live without my cell phone! I am on mass transit every day!,NEG
15976,is listening to 'La La Land' i love it,POS
15977, i dont even know now lenaaa  when you going clothes show?,NEU
15978,OMG i havent been on twitter all day  going thru withdraws,NEU
15979, naisee. is it bad that i can see lens flares all arond me while listening to it? XD cant really catch what they`re saying tho,NEU
15980, TY my friend. Yes ur right.... a daughter is a daughter forever.,POS
15981, I was thinking that too this morning. Don`t worry it soon passes,POS
15982, SHOUT OUT TO NIKKI....PLEASSSEEE   (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS),NEU
15983,Happy Mother`s Day to all the Mommiessss,POS
15984,    Now I feel left out...  All alone in AZ...lol,NEU
15985," It was a lot of stress, though, so with that and supporting two big families he never quit smoking and died of lung cancer at 51.",NEG
15986,приложение путает am и pm,NEG
15987, haha. Your a loser.  ily,NEU
15988, I REEEALLY wish I could be there  haven`t been n a while.what`s goin on down there lately?,POS
15989,Tracy and Berwick breaks my achy breaky heart  They split ways in the hallways.,NEG
15990,"I think it's a great app, and a lot of fun. I had some trouble figuring things out at first, but everything works. The only complaint I would have is the cost... It would be nice to have some of the features, but they are too expensive.",POS
15991,I need to look at apartments tomorrow,NEU
15992,Aaaah did you see Prez Obama holding hands with his wifey? Soooo romantic even in White House.....,POS
15993,Working   But it`s Fridaaaayyyyy,NEU
15994,Happy Mother`s Day to all the mothers out there! Goodnight to everyone else,POS
15995," thanks lovely, will let you know when its up and ready! The baby havs are gorgeous, I want something to put in them  x",POS
15996,says HAPPY MOTHER`S DAY TO ALL THE MOMS OUT THERE!  http://plurk.com/p/stezd,POS
15997,Saw Xmen Origins on Sat! By far the BEST Xmen movie! AMAZING!!!,POS
